"OWNER","OBJECT_NAME","OBJECT_TYPE"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_MES","INDEX PARTITION"
"A_RAIABD","PK_TB_PRODUTO_ESTOQUE_RESERVA","INDEX"
"A_RAIABD","PK_TB_PRODUTO_ESTOQ_DIA_HIST2","INDEX"
"A_RAIABD","PK_TB_PRODUTO_EXCLUIDO_COMP","INDEX"
"A_RAIABD","PK_TB_PRODUTO_FALTA_SUBSTITUTO","INDEX"
"A_RAIABD","PK_TB_PRODUTO_FILIAL","INDEX"
"A_RAIABD","PK_TB_PRODUTO_IMPROPRIO_DIA_01","INDEX"
"A_RAIABD","PK_TB_PRODUTO_IMPROPRIO_LOTE","INDEX"
"A_RAIABD","PK_TB_PRODUTO_INCENTIVO_FISCAL","INDEX"
"A_RAIABD","PK_TB_PRODUTO_INTEGRACAO","INDEX"
"A_RAIABD","PK_TB_PRODUTO_MENSAGEM","INDEX"
"A_RAIABD","PK_TB_PRODUTO_MES","INDEX"
"A_RAIABD","PK_TB_PRODUTO_PRODESP","INDEX"
"A_RAIABD","PK_TB_PRODUTO_REGIONAL","INDEX"
"A_RAIABD","PK_TB_PRODUTO_RENTABILIDADE","INDEX"
"A_RAIABD","PK_TB_PRODUTO_SUBMARCA","INDEX"
"A_RAIABD","PK_TB_PRODUTO_SUBSIDIO_MS","INDEX"
"A_RAIABD","PK_TB_PRODUTO_SUBSTITUTO_SO","INDEX"
"A_RAIABD","PK_TB_PRODUTO_TEMPO_EXCESSO","INDEX"
"A_RAIABD","PK_TB_PRODUTO_TRATAMENTO","INDEX"
"A_RAIABD","PK_TB_PRODUTO_UF_PAUTA","INDEX"
"A_RAIABD","PK_TB_PRODUTO_VALOR_BASE_HIST","INDEX"
"A_RAIABD","PK_TB_PRODUTO_VALOR_BASE_PARAM","INDEX"
"A_RAIABD","PK_TB_PRODUTO_VALOR_BASE_TEMP","INDEX"
"A_RAIABD","PK_TB_PRODUTO_VENDA_DIA_HIST","INDEX"
"A_RAIABD","PK_TB_PRODUTO_VENDA_DIA_REG","INDEX"
"A_RAIABD","PK_TB_PRODUTO_VENDA_MEDIA","INDEX"
"A_RAIABD","PK_TB_PRODUTO_ZONA","INDEX"
"A_RAIABD","PK_TB_PRODUTO_ZONA_PRECO","INDEX"
"A_RAIABD","PK_TB_PROD_BALANCO_LOTE","INDEX"
"A_RAIABD","PK_TB_PROD_BALANCO_LOTE_CON","INDEX"
"A_RAIABD","PK_TB_PROD_COD_DISP_LOGOMARCA","INDEX"
"A_RAIABD","PK_TB_PROD_EST_DIA_SAZONAL","INDEX"
"A_RAIABD","PK_TB_PROD_EXCLUIDO_ANVISA","INDEX"
"A_RAIABD","PK_TB_PROD_ORDEM_SERV_KIT","INDEX"
"A_RAIABD","PK_TB_PROD_UF_SUBSIDIO_MS","INDEX"
"A_RAIABD","PK_TB_PROD_VALOR_BASE_MOTIVO","INDEX"
"A_RAIABD","PK_TB_PROD_VALOR_BASE_TP_HIST","INDEX"
"A_RAIABD","PK_TB_PROD_VENDA_DIA_EMP","INDEX"
"A_RAIABD","PK_TB_PROD_VENDA_DIA_EMPR_PROJ","INDEX"
"A_RAIABD","PK_TB_PROFISSIONAL_CR","INDEX"
"A_RAIABD","PK_TB_PROFISSIONAL_ESPECIAL","INDEX"
"A_RAIABD","PK_TB_PROGRAMACAO_AJUSTE_CUSTO","INDEX"
"A_RAIABD","PK_TB_PROGRAMACAO_TROCO_FILIAL","INDEX"
"A_RAIABD","PK_TB_PROJETO","INDEX"
"A_RAIABD","PK_TB_PROJETO_CELULA","INDEX"
"A_RAIABD","PK_TB_PROMOCAO_MASTERCARD","INDEX"
"A_RAIABD","PK_TB_PROMOCAO_SIAC","INDEX"
"A_RAIABD","PK_TB_PSICO_FECHTO","INDEX"
"A_RAIABD","PK_TB_RACWEB_TIPO_OPERACAO","INDEX"
"A_RAIABD","PK_TB_RDDIRECT_CONFERENCIA","INDEX"
"A_RAIABD","PK_TB_RDDIRECT_EQUIPE_LOJA","INDEX"
"A_RAIABD","PK_TB_RDDIRECT_FUNCAO","INDEX"
"A_RAIABD","PK_TB_RDDIRECT_FUNCAO_EQUIPE","INDEX"
"A_RAIABD","PK_TB_RDDIRECT_LEAD_TIME","INDEX"
"A_RAIABD","PK_TB_RDDIRECT_LEAD_TIME_NF","INDEX"
"A_RAIABD","PK_TB_RDDIRECT_LOGIN","INDEX"
"A_RAIABD","PK_TB_RDDIRECT_MOT_DIVERGENCIA","INDEX"
"A_RAIABD","PK_TB_RDDIRECT_NF_CONFERENCIA","INDEX"
"A_RAIABD","PK_TB_RDDIRECT_NOTA_NOTIFIC","INDEX"
"A_RAIABD","PK_TB_RDDIRECT_NOTIFICACAO","INDEX"
"A_RAIABD","PK_TB_RDDIRECT_NOTIFICA_ORIGEM","INDEX"
"A_RAIABD","PK_TB_RDDIRECT_OCORRENCIA","INDEX"
"A_RAIABD","PK_TB_RDDIRECT_PERFIL_VIGENCIA","INDEX"
"A_RAIABD","PK_TB_RDDIRECT_RECEBIMENTO_NF","INDEX"
"A_RAIABD","PK_TB_RDDIRECT_TOKEN","INDEX"
"A_RAIABD","PK_TB_RDDIRECT_VIGENCIA_NOTA","INDEX"
"A_RAIABD","PK_TB_RECEITA","INDEX"
"A_RAIABD","PK_TB_RECEITA_ARQUIVO","INDEX"
"A_RAIABD","PK_TB_RECEITA_ITEM","INDEX"
"A_RAIABD","PK_TB_RECEITA_RETORNO_PESQ","INDEX"
"A_RAIABD","PK_TB_REDE_TEF","INDEX"
"A_RAIABD","PK_TB_REDE_TEF_SCOPE","INDEX"
"A_RAIABD","PK_TB_REDUTOR_FATURAMENTO","INDEX"
"A_RAIABD","PK_TB_REGERA_XML_FILIAL_STATUS","INDEX"
"A_RAIABD","PK_TB_REGIAO","INDEX"
"A_RAIABD","PK_TB_REGISTRO_ABACOS","INDEX"
"A_RAIABD","PK_TB_REGISTRO_PRODUTO","INDEX"
"A_RAIABD","PK_TB_REGISTRO_PRODUTO_LOTE_RECALL","INDEX"
"A_RAIABD","PK_TB_REGISTRO_PRODUTO_RECALL","INDEX"
"A_RAIABD","PK_TB_REGIST_FISCAL","INDEX"
"A_RAIABD","PK_TB_REGIST_FISCAL_TRIB","INDEX"
"A_RAIABD","PK_TB_REGRA_EMISSAO_NF_FILIAL","INDEX"
"A_RAIABD","PK_TB_RELATORIO","INDEX"
"A_RAIABD","PK_TB_RELATORIO_AGRUPADO","INDEX"
"A_RAIABD","PK_TB_RELATORIO_AGRUPAMENTO","INDEX"
"A_RAIABD","PK_TB_RELATORIO_CARGO","INDEX"
"A_RAIABD","PK_TB_RELATORIO_COLUNA","INDEX"
"A_RAIABD","PK_TB_RELATORIO_FILIAL","INDEX"
"A_RAIABD","PK_TB_RELATORIO_PARAMETRO","INDEX"
"A_RAIABD","PK_TB_RELATORIO_PERFIL_TIPO","INDEX"
"A_RAIABD","PK_TB_RELATORIO_TIPO_PATH","INDEX"
"A_RAIABD","PK_TB_REL_RAIA_DROGASIL","INDEX"
"A_RAIABD","PK_TB_REMARCACAO_PRECO","INDEX"
"A_RAIABD","PK_TB_REMARCACAO_PRECO_REGRA","INDEX"
"A_RAIABD","PK_TB_REMARC_RECALCULO_OFERTA","INDEX"
"A_RAIABD","PK_TB_REM_GRUPO_TP_COMERC","INDEX"
"A_RAIABD","PK_TB_REQUISICAO_AMBIENTE","INDEX"
"A_RAIABD","PK_TB_REQUISICAO_DOCS","INDEX"
"A_RAIABD","PK_TB_REQUISICAO_TIPO","INDEX"
"A_RAIABD","PK_TB_REQ_DOCS_DETAIL","INDEX"
"A_RAIABD","PK_TB_REQ_STATUS","INDEX"
"A_RAIABD","PK_TB_RESERVA_APP","INDEX"
"A_RAIABD","PK_TB_RESERVA_APP_COMP","INDEX"
"A_RAIABD","PK_TB_RESERVA_APP_FLUXO","INDEX"
"A_RAIABD","PK_TB_RESERVA_APP_FLUXO_ENT","INDEX"
"A_RAIABD","PK_TB_RESERVA_APP_ITENS","INDEX"
"A_RAIABD","PK_TB_RESERVA_APP_MENSAGEM","INDEX"
"A_RAIABD","PK_TB_RESERVA_APP_MOTIVO","INDEX"
"A_RAIABD","PK_TB_RESERVA_APP_ORIGEM","INDEX"
"A_RAIABD","PK_TB_RESERVA_APP_STATUS_MOTIV","INDEX"
"A_RAIABD","PK_TB_RESERVA_APP_STATUS_MSG","INDEX"
"A_RAIABD","PK_TB_RESERVA_APP_STAT_HIST","INDEX"
"A_RAIABD","PK_TB_RESPOSTA_PESQUISA","INDEX"
"A_RAIABD","PK_TB_RESSARC","INDEX"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_APURA","INDEX PARTITION"
"A_RAIABD","PK_TB_RESSARC_CONTROLE","INDEX"
"A_RAIABD","PK_TB_RESSARC_FASE","INDEX"
"A_RAIABD","PK_TB_RESSARC_OPERACAO","INDEX"
"A_RAIABD","PK_TB_RESSARC_PIS_COFINS","INDEX"
"A_RAIABD","PK_TB_RESSARC_STATUS","INDEX"
"A_RAIABD","PK_TB_RESSARC_TIPO","INDEX"
"A_RAIABD","PK_TB_RESTRICAO_COMERCIAL","INDEX"
"A_RAIABD","PK_TB_RESTRICAO_COMERCIAL_DOC","INDEX"
"A_RAIABD","PK_TB_RESULTADO_ESCANEAMENTO","INDEX"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_CONTABIL","INDEX PARTITION"
"A_RAIABD","PK_TB_RESUMO_OCORRENCIA","INDEX"
"A_RAIABD","PK_TB_RH_CONTRATADOS","INDEX"
"A_RAIABD","PK_TB_ROT_DIST_CARRIER","INDEX"
"A_RAIABD","PK_TB_ROT_DIST_EMPRESA","INDEX"
"A_RAIABD","PK_TB_SANTA_CATARINA","INDEX"
"A_RAIABD","PK_TB_SAP_CENT_CST_HIRRQUIA","INDEX"
"A_RAIABD","PK_TB_SAP_DIREITO_FISCAL","INDEX"
"A_RAIABD","PK_TB_SAP_GRUPO_CONTABIL","INDEX"
"A_RAIABD","PK_TB_SAP_LANC_FI_STATUS","INDEX"
"A_RAIABD","PK_TB_SAP_LANC_MM","INDEX"
"A_RAIABD","PK_TB_SAP_LANC_MM_ERRO_ITEM","INDEX"
